,O43474,O60216,O75534,P13639,P26358,P28069,P40763,Q00839,Q13363,Q15022,Q15059,Q15233,Q15366,Q15717,Q15910,Q6UXN9,Q8N6T7,Q8TB72,Q96EV2,Q9UBK2,Q9Y2Z0,Q9Y6K1
NCBI:102724064,0.907873153,0.914356902,0.775498535,0.781278663,0.708686328,0.656517831,0.84467968,0.787275731,0.808635379,0.767490808,0.908615984,0.776829573,0.793273332,0.766963525,0.825370444,0.79322099,0.668914846,0.801647942,0.778724886,0.834174831,0.77021658,0.803654913
NCBI:102724265,0.663855432,0.621158152,0.733107044,0.755580768,0.863765053,0.695964769,0.664338441,0.760714522,0.632898849,0.772637639,0.657045665,0.614167771,0.665909548,0.538190929,0.73739687,0.612344691,0.636445347,0.754778223,0.748882558,0.712050322,0.67143398,0.674605064
NCBI:102724316,0.637122217,0.638701604,0.645817956,0.736143133,0.831701943,0.696838149,0.685107696,0.650648673,0.65749344,0.667679429,0.727425479,0.675854644,0.612936208,0.695825336,0.686385346,0.559869916,0.692754386,0.760799678,0.747631397,0.704232312,0.632703587,0.640897721
NCBI:102724515,0.862447219,0.89010197,0.81101901,0.708601128,0.631468095,0.808323106,0.801695333,0.791925197,0.906828904,0.823083017,0.756271095,0.866235632,0.780258658,0.790397029,0.75486373,0.736513168,0.785045873,0.775596796,0.666015945,0.796258097,0.799392374,0.777387547
NCBI:102724601,0.892083,0.830149703,0.682674027,0.754243792,0.59970746,0.830903431,0.786158997,0.801537321,0.938918785,0.722030549,0.73440135,0.862107713,0.731605947,0.805239686,0.7981599,0.831659812,0.856834402,0.675816945,0.747201185,0.6381537,0.912172759,0.626208468
NCBI:102724684,0.76410797,0.843580829,0.883677301,0.879328487,0.717244872,0.689857873,0.755204164,0.912610817,0.839143096,0.899114066,0.900481657,0.770795327,0.757910471,0.717716328,0.879908663,0.714768438,0.786507065,0.756326957,0.834658727,0.938451188,0.825831812,0.776341742
NCBI:102724710,0.900987973,0.875634623,0.783733203,0.890258598,0.732752042,0.776865048,0.820119726,0.872764463,0.783488469,0.833136091,0.802315484,0.845145362,0.79536257,0.728965579,0.80613408,0.807327999,0.75268427,0.790216694,0.813422498,0.854648881,0.715465229,0.818959483
NCBI:102724820,0.68757943,0.717902559,0.780454283,0.688642777,0.833815734,0.782901063,0.66268468,0.652662194,0.646268337,0.666617998,0.647172267,0.664123119,0.649288755,0.636252176,0.735945079,0.674994621,0.677619172,0.751462527,0.72259812,0.720269015,0.643973021,0.823290729
NCBI:102724826,0.654134465,0.665441569,0.66186274,0.789267827,0.797427642,0.653128497,0.760256801,0.755932413,0.681884207,0.675901214,0.754171801,0.796743573,0.753262954,0.771804388,0.769957913,0.595287675,0.638971131,0.857104308,0.80005881,0.783669925,0.696907316,0.780056507
NCBI:102724827,0.725998487,0.745668145,0.671350904,0.726486165,0.932076627,0.614665287,0.821030606,0.751400527,0.642671983,0.766364931,0.738104819,0.785412103,0.636120508,0.64172343,0.711779344,0.748204042,0.678227582,0.897151848,0.885096971,0.757673658,0.601467056,0.78033512
NCBI:102724919,0.873089897,0.796889219,0.800824835,0.882522959,0.656232286,0.785649732,0.838035274,0.775187371,0.813008483,0.80854961,0.843145702,0.907096004,0.909229452,0.846889378,0.877752708,0.784919914,0.874660649,0.768807463,0.713812431,0.856421309,0.790840887,0.797412636
NCBI:10281,0.730944985,0.795707977,0.837453814,0.815056391,0.804215436,0.677434373,0.792416769,0.824131563,0.714169583,0.773770978,0.815583283,0.693386438,0.733021174,0.755888493,0.815732769,0.639432229,0.656076173,0.916862674,0.930178013,0.85460299,0.676000384,0.84449589
NCBI:10301,0.666451184,0.611411378,0.701133445,0.694637864,0.760904906,0.598032039,0.776708084,0.602777742,0.729614065,0.703280687,0.762700856,0.695216461,0.666426467,0.641858558,0.820115836,0.633175722,0.743701067,0.737456563,0.733922431,0.738649389,0.625723359,0.67569337
NCBI:103021165,0.845950819,0.798608899,0.643659542,0.808184176,0.636251299,0.787581293,0.731407338,0.730629821,0.762808712,0.783495502,0.680036043,0.790244311,0.925229597,0.883445793,0.695843497,0.944320821,0.883249593,0.68201615,0.740917601,0.696796249,0.927027746,0.625937187
NCBI:103091864,0.674118674,0.719644824,0.787480731,0.772830628,0.94673142,0.606910133,0.770361364,0.779779737,0.715290778,0.702000971,0.695228038,0.711313295,0.639107609,0.72100111,0.810949373,0.677650265,0.560327513,0.869815796,0.829270616,0.761059455,0.70218868,0.811424429
NCBI:103344929,0.693192646,0.767806134,0.802904409,0.858685273,0.809274611,0.646448888,0.842845956,0.884933623,0.755032949,0.807721239,0.820742719,0.789402301,0.776048136,0.718140155,0.873881128,0.666691696,0.719253533,0.918862516,0.825693227,0.797002771,0.755384713,0.91924944
NCBI:103352539,0.668285443,0.60282135,0.698967456,0.599046032,0.834549056,0.593122924,0.734295185,0.727470308,0.619286806,0.708989166,0.653413721,0.691868575,0.655289799,0.538831386,0.747465868,0.532558056,0.56554136,0.709552485,0.750449862,0.63300019,0.692453398,0.685873794
NCBI:103689911,0.719963173,0.791387922,0.902971405,0.85577867,0.836779336,0.559018723,0.87799848,0.912592181,0.778117887,0.821867616,0.77601555,0.720977003,0.651047552,0.613517579,0.791443559,0.728407359,0.699889679,0.874906956,0.854751294,0.733148751,0.696345386,0.743848904
NCBI:103689912,0.741086975,0.73597348,0.620842454,0.785530977,0.630593796,0.68201392,0.78258036,0.539547081,0.769974901,0.511945922,0.622322468,0.428664251,0.986557728,0.66740403,0.582548941,0.745559278,0.555668526,0.472253227,0.759367251,0.795460667,0.825779753,0.545377977
NCBI:103689913,0.659251743,0.813659221,0.87221577,0.844709469,0.846453731,0.713100553,0.825626846,0.864027725,0.743596726,0.722730024,0.750516603,0.761429941,0.715382055,0.631411278,0.801237363,0.693353171,0.686896706,0.867823021,0.835755342,0.80933533,0.653150321,0.803000644
NCBI:103689915,0.828203435,0.935577017,0.962637309,0.878273608,0.783789084,0.678769476,0.932806996,0.901836451,0.837523525,0.957479408,0.842427333,0.800771259,0.695377408,0.741718891,0.87410072,0.718615646,0.781625514,0.760347784,0.806584916,0.913988075,0.730577241,0.952130284
NCBI:103689917,0.86585362,0.737569041,0.886277419,0.813726656,0.666379217,0.861456784,0.774229721,0.713275724,0.955178844,0.759962308,0.821680937,0.883692777,0.881536259,0.814307695,0.743607496,0.877395626,0.873964847,0.673397796,0.795672663,0.78663099,0.795487084,0.6678433
NCBI:103695363,0.818002525,0.744232617,0.890560865,0.924149037,0.713987945,0.728213947,0.824786833,0.901684017,0.71554333,0.78930057,0.881234682,0.669677045,0.726376009,0.69841478,0.800030805,0.699002123,0.729383468,0.868399801,0.839610168,0.858230976,0.650517164,0.816304696
NCBI:103695435,0.791849119,0.786258906,0.898838202,0.913960868,0.704485494,0.674836798,0.858325066,0.837452795,0.769683304,0.844784014,0.906716003,0.747798353,0.762748159,0.671979491,0.828198536,0.712277148,0.857647791,0.859015078,0.696971137,0.86076846,0.775956075,0.933781624
NCBI:103724390,0.787845077,0.852305178,0.751085572,0.911161302,0.767167746,0.659697125,0.875121168,0.7995261,0.683943382,0.854294106,0.880863631,0.744810432,0.724595315,0.660496445,0.804040259,0.741799468,0.677857663,0.855401904,0.927594587,0.848453654,0.6676395,0.836112518
NCBI:103752587,0.783106904,0.84384138,0.786491394,0.70468159,0.701859442,0.879155876,0.676373827,0.72620403,0.695789072,0.669580737,0.775109377,0.826610511,0.916634518,0.954849841,0.66274534,0.951812644,0.857156261,0.782917163,0.731156822,0.726747976,0.879020109,0.772851771
NCBI:103752588,0.772106083,0.832352162,0.858873921,0.845845738,0.702908192,0.750633918,0.886717705,0.87492873,0.843419307,0.942546816,0.861344457,0.851940775,0.732720306,0.780890722,0.887965019,0.804146219,0.770346263,0.849211624,0.907791069,0.862612852,0.760356443,0.913850976
NCBI:104310351,0.92358011,0.845956063,0.910295119,0.862744551,0.712279196,0.742794864,0.837567109,0.874022333,0.913115483,0.8309178,0.830296414,0.867694659,0.900787051,0.763688231,0.848356854,0.815582923,0.793258648,0.73350523,0.651137615,0.830238004,0.861134656,0.924255155
NCBI:104310353,0.915732697,0.897216111,0.912223391,0.82380158,0.753162939,0.755398194,0.796908138,0.756949033,0.826679537,0.830716425,0.943020861,0.75748196,0.795842769,0.784358535,0.875472851,0.756774741,0.826265177,0.817702007,0.840727708,0.862101547,0.813667509,0.778858545
NCBI:104326052,0.830288154,0.8581914,0.917062715,0.900801215,0.82225626,0.795527545,0.932368567,0.976427004,0.785701582,0.918654238,0.835711274,0.740328973,0.705193385,0.771068529,0.876504134,0.727563617,0.734132534,0.901312261,0.821470635,0.958204019,0.779606122,0.855066165
NCBI:104326055,0.896910258,0.859714089,0.783043639,0.789598723,0.715704468,0.735303377,0.79627989,0.782322896,0.84873685,0.766082163,0.831668841,0.958402857,0.865647374,0.830301032,0.787091202,0.809910323,0.747029253,0.731047134,0.763375915,0.874110206,0.748371911,0.870667472
NCBI:104355136,0.774798398,0.775074559,0.84248937,0.800146871,0.742507897,0.647355897,0.968227827,0.814021951,0.74261771,0.847259328,0.817783032,0.800642001,0.83422657,0.827071365,0.785507702,0.738635113,0.752849398,0.817058531,0.684463221,0.888086512,0.728573676,0.83902757
NCBI:104355145,0.913119106,0.886345361,0.725365383,0.878926709,0.715187223,0.719117336,0.963893476,0.813965781,0.920545173,0.862150954,0.839221183,0.974253509,0.918813949,0.774655883,0.803084789,0.862510188,0.847210059,0.750169814,0.719433134,0.816611384,0.804725559,0.713049177
NCBI:104355152,0.918139874,0.763263328,0.812863757,0.743551488,0.64358765,0.815122845,0.651493411,0.827832949,0.821616787,0.886760815,0.80080269,0.87282034,0.749534298,0.769768741,0.777274063,0.787963013,0.802151684,0.733623352,0.767595206,0.677732877,0.81754739,0.746210932
NCBI:104355287,0.824971902,0.869483481,0.884817073,0.784185692,0.723429521,0.740342269,0.986947443,0.871545429,0.745221117,0.910151346,0.866228027,0.693480408,0.65220729,0.693488018,0.867469762,0.69513173,0.697833171,0.829759347,0.765402416,0.915545932,0.812337478,0.901963736
NCBI:104355295,0.599451224,0.64204503,0.692557081,0.730150997,0.753019762,0.678262644,0.680866699,0.72424497,0.645021065,0.729301438,0.641972034,0.564640389,0.582987278,0.557495481,0.690161877,0.61445443,0.619677578,0.718126816,0.649144164,0.686709551,0.591627963,0.648528456
NCBI:104355426,0.694200374,0.81340682,0.941904121,0.890663711,0.772450397,0.782112451,0.857572095,0.884184257,0.697569783,0.823961678,0.86335839,0.736456413,0.700148504,0.762491276,0.881572607,0.737610161,0.805198046,0.994361662,0.823442189,0.838520112,0.738904748,0.92389304
NCBI:104413891,0.797987152,0.92707899,0.825511798,0.83756523,0.674312259,0.73319398,0.728578511,0.82648511,0.830776345,0.841295631,0.907863172,0.857983632,0.77511947,0.753262239,0.93337458,0.813523886,0.716380637,0.73504226,0.831774927,0.888878698,0.696814108,0.803526515
NCBI:104457406,0.576393685,0.64084052,0.622949445,0.669813358,0.61420315,0.528926896,0.59123699,0.567463724,0.605280121,0.544543838,0.579761348,0.59918526,0.646437155,0.735295657,0.628738775,0.736221813,0.575955408,0.689319849,0.56600742,0.677613242,0.674137454,0.615099239
NCBI:104472715,0.548339964,0.667116515,0.695195617,0.541712503,0.642774408,0.658698506,0.618977153,0.511960102,0.641562591,0.542085029,0.554410464,0.630980205,0.558983036,0.686608415,0.591339682,0.584482727,0.58670971,0.602651112,0.631052218,0.564833502,0.551861489,0.590318746
NCBI:104502416,0.803457355,0.811684789,0.906745284,0.919209183,0.789368758,0.702946303,0.855087553,0.906439899,0.80824468,0.834704735,0.955332711,0.760044495,0.677849877,0.841068023,0.930361045,0.653369214,0.811252108,0.838655312,0.771381603,0.897875374,0.703247747,0.885160444
NCBI:104797536,0.774717107,0.765408831,0.763878355,0.762061237,0.681792254,0.877913373,0.679661435,0.591196051,0.814315211,0.730156741,0.664599603,0.757858292,0.868282566,0.826382292,0.802826933,0.898353387,0.810537252,0.709647386,0.708067472,0.692084609,0.881652909,0.651165826
NCBI:104797538,0.726331173,0.748527302,0.717259551,0.779719748,0.799399529,0.61030393,0.710122419,0.744991187,0.748247108,0.627161529,0.612133496,0.743046102,0.580012009,0.726120965,0.707058063,0.709654863,0.654342014,0.677250494,0.76738413,0.737861523,0.683428165,0.633392901
NCBI:105221694,0.739943621,0.7341963,0.610744544,0.760773212,0.918516175,0.632068302,0.734396754,0.745548901,0.602551547,0.668034959,0.689983318,0.645292781,0.736554059,0.66190891,0.787471223,0.662911364,0.656190343,0.762674309,0.914205989,0.702737478,0.721113104,0.713797292
NCBI:105369550,0.855661628,0.787724869,0.757012529,0.80896144,0.650150742,0.827362161,0.723083766,0.6180307,0.866212692,0.822156425,0.648813018,0.854177783,0.802269248,0.83774141,0.830271887,0.865626994,0.855094041,0.771291454,0.730425597,0.693697205,0.895159705,0.74735896
NCBI:105369760,0.779508126,0.814785931,0.856314336,0.863976606,0.768749856,0.715312573,0.937776218,0.79972286,0.835289484,0.749404047,0.835100216,0.739694116,0.592687889,0.663338744,0.913250389,0.69594222,0.617123511,0.807759005,0.934523266,0.869776843,0.734737862,0.90543257
NCBI:105370027,0.73204077,0.754788686,0.699858855,0.685112567,0.951343994,0.63917328,0.736026248,0.705143126,0.687799234,0.720182747,0.690946968,0.716567883,0.644172519,0.70987738,0.651571125,0.673211005,0.653744797,0.708547062,0.762912681,0.679025882,0.589077848,0.743418342
NCBI:105372127,0.89025706,0.735517205,0.770037921,0.747744741,0.731361356,0.826658816,0.658401262,0.853808291,0.867365368,0.825078805,0.770318901,0.944922313,0.904398339,0.858590632,0.762110763,0.775485245,0.953663027,0.710644728,0.668204606,0.709403666,0.957484938,0.690671573
NCBI:105373877,0.77189656,0.868522406,0.869904226,0.824041338,0.867332055,0.661844481,0.794718903,0.823765939,0.775390703,0.86160696,0.851679992,0.62070229,0.762591415,0.693741314,0.82672929,0.613952558,0.766026417,0.929449222,0.819801771,0.794158414,0.831760562,0.832170353
NCBI:105374524,0.702160785,0.698735889,0.669824515,0.695030883,0.762809634,0.620219737,0.713128047,0.64470761,0.66480081,0.642197659,0.65005369,0.615633185,0.600032057,0.596564963,0.684672362,0.638349651,0.572389853,0.66198979,0.749453828,0.698296418,0.70198734,0.699505705
NCBI:105374582,0.89866434,0.834045646,0.78579862,0.722328166,0.668293332,0.770380319,0.816588014,0.786631429,0.907491924,0.800324407,0.764183569,0.915262021,0.858098393,0.755790753,0.776274699,0.746736464,0.896777987,0.795311398,0.784175524,0.721939148,0.754536416,0.853504598
NCBI:105375430,0.771781789,0.756421701,0.731477053,0.82658729,0.719717278,0.770627037,0.803263992,0.73441895,0.968015317,0.778566326,0.793325733,0.828072776,0.906680734,0.839241662,0.738611888,0.784969424,0.91483848,0.589859153,0.598456393,0.794226929,0.917269001,0.648406401
NCBI:105375475,0.666144542,0.751122245,0.806868604,0.779243196,0.928969983,0.682245413,0.686756213,0.785771684,0.748331549,0.700616471,0.807951131,0.654040218,0.649434481,0.717438267,0.856242858,0.646988982,0.723488307,0.811504346,0.943494242,0.759912382,0.708524594,0.729392858
NCBI:105375726,0.731717505,0.825065894,0.793037814,0.75747044,0.803321434,0.675454841,0.739759287,0.651223759,0.716264298,0.74572548,0.818755116,0.674997078,0.674365625,0.65358315,0.723715352,0.779780136,0.696844709,0.837279183,0.843771223,0.73651687,0.62719387,0.838787333
NCBI:105376603,0.809930923,0.752156966,0.726905311,0.795057049,0.892591057,0.641226843,0.728945803,0.766822894,0.731689652,0.664658825,0.80019963,0.654195877,0.662493331,0.694815319,0.740033502,0.590068292,0.658997036,0.797112255,0.782291385,0.762294491,0.682395994,0.850115301
NCBI:105376748,0.56483066,0.705877207,0.660489714,0.674603368,0.712189101,0.575211508,0.668379955,0.722741393,0.592206175,0.614694766,0.620249737,0.603368599,0.68244163,0.711748085,0.805474293,0.575032967,0.620905604,0.63070952,0.779118927,0.676292593,0.730112037,0.645201737
NCBI:105376843,0.669431853,0.659979979,0.600831492,0.671408873,0.613807118,0.626700271,0.645588659,0.713709398,0.677744011,0.701824515,0.622022048,0.671976367,0.791268173,0.704085061,0.715232566,0.685743529,0.67248992,0.687855337,0.547671564,0.615472539,0.646729793,0.601678551
NCBI:105376946,0.90169712,0.769991332,0.755950624,0.737544964,0.646214851,0.778055273,0.86414442,0.770639834,0.866176663,0.842593651,0.821667396,0.960793432,0.886832134,0.818135449,0.848690495,0.740958894,0.763210054,0.784180043,0.739468322,0.785319444,0.855876985,0.779476226
NCBI:105377105,0.648340659,0.715869743,0.676433309,0.616484556,0.775896214,0.606998782,0.660056312,0.706327689,0.666013998,0.635268976,0.599252271,0.649847911,0.671382064,0.842748848,0.6921099,0.58119175,0.59605081,0.71695695,0.759747724,0.657639169,0.643589759,0.673084258
NCBI:105377108,0.83631281,0.852595012,0.838005917,0.89093222,0.740196726,0.68561464,0.971973989,0.912898019,0.781024426,0.825919164,0.925619612,0.719965881,0.788682981,0.698635162,0.9162812,0.676327384,0.810699047,0.884994034,0.784805743,0.940250169,0.765448805,0.898229398
NCBI:105377180,0.645898593,0.758317405,0.742799805,0.810881398,0.858485851,0.686810552,0.747943419,0.769661443,0.726588358,0.71099737,0.695543474,0.658580932,0.708122581,0.6753271,0.760743983,0.64825609,0.691923904,0.703315848,0.777572123,0.657691784,0.773972802,0.819637561
NCBI:105377441,0.645285298,0.746019108,0.691586889,0.674183005,0.799325199,0.76982051,0.688733855,0.62637149,0.612288193,0.706080016,0.738590155,0.708248058,0.674996859,0.668898471,0.637224025,0.689132477,0.616361495,0.729724992,0.773631366,0.848103658,0.658172216,0.85069705
NCBI:105377586,0.765681851,0.88948485,0.919901479,0.644435491,0.780495375,0.669182745,0.772470913,0.882973726,0.69355579,0.752176229,0.819692755,0.780271315,0.727042252,0.818883131,0.835613108,0.715605775,0.641112755,0.83901534,0.8389173,0.906890694,0.686412341,0.978761606
NCBI:105378763,0.678424202,0.726896665,0.740299615,0.679051183,0.71978023,0.546193075,0.626313237,0.69907613,0.679353442,0.595226897,0.616735972,0.639124681,0.755493812,0.629336746,0.606805704,0.573662334,0.649932026,0.862157914,0.784882184,0.617107465,0.679716743,0.745696712
NCBI:105379054,0.812916592,0.668584174,0.668733451,0.443610952,0.581827283,0.518601427,0.943511338,0.406100595,0.807282935,0.657017749,0.579723525,0.575956528,0.92821933,0.443900933,0.502327749,0.513164749,0.402442051,0.78198075,0.973838708,0.79318397,0.897994056,0.627325668
NCBI:105379109,0.722797117,0.741504503,0.892904457,0.905699417,0.760917873,0.662673246,0.834686568,0.861099834,0.818034097,0.788028522,0.791610538,0.702965596,0.724126019,0.673535971,0.787516374,0.685469734,0.642662158,0.905594829,0.845487559,0.892566985,0.725040644,0.843666723
NCBI:105379219,0.81420812,0.745413902,0.971470881,0.909410564,0.773410874,0.693900908,0.817158975,0.864653692,0.715395433,0.733988213,0.81724911,0.77118487,0.72402049,0.819435779,0.790463537,0.668165524,0.719206276,0.816399295,0.797250834,0.9542124,0.639648618,0.874441088
NCBI:105416157,0.687814893,0.644031517,0.666585021,0.70384804,0.724046106,0.578174515,0.76998911,0.659344359,0.683067786,0.621871379,0.755408759,0.70681472,0.590539178,0.670043567,0.689895194,0.59712524,0.686540368,0.753553776,0.71919743,0.698983952,0.631962479,0.665513427
NCBI:105463123,0.812403708,0.919987905,0.847712554,0.752908038,0.72591274,0.840426338,0.798683724,0.851522054,0.894681311,0.805445521,0.730656372,0.855372103,0.862548673,0.730737479,0.892757718,0.812829627,0.822966729,0.632579842,0.744792217,0.800331159,0.866754709,0.723744306
NCBI:105616981,0.789152761,0.842160237,0.811326499,0.939119458,0.809328014,0.702872937,0.783604477,0.906238099,0.69994992,0.859852042,0.720145119,0.786990328,0.834213859,0.714861869,0.811539557,0.665474611,0.733367568,0.810135737,0.723635599,0.875820886,0.717166546,0.866944991
NCBI:105664404,0.877051338,0.910521924,0.791074197,0.886369402,0.796086442,0.751480356,0.880951325,0.864649826,0.763815282,0.834360933,0.879362296,0.765419081,0.725377083,0.726867546,0.909729605,0.757919959,0.729955112,0.727874274,0.735299535,0.772853929,0.782518495,0.863346457
NCBI:106099130,0.662719186,0.752644557,0.725958548,0.652961531,0.606854321,0.856950105,0.690730562,0.611854983,0.807859851,0.743676827,0.678748424,0.733775044,0.718476667,0.765527446,0.791690593,0.796188065,0.847362171,0.643264364,0.653469405,0.780940955,0.792465899,0.702166387
NCBI:106144538,0.825165085,0.933152592,0.904651911,0.824533306,0.694806946,0.743890594,0.83223146,0.882822259,0.775901684,0.868635134,0.872980169,0.724965488,0.830771409,0.777605942,0.85731798,0.689926618,0.79232616,0.80696871,0.724878549,0.939680098,0.851769223,0.813725718
NCBI:106144593,0.815396026,0.840029246,0.735569032,0.821803321,0.711797844,0.638640251,0.817723271,0.828230595,0.817009544,0.912500913,0.870848506,0.875835799,0.895501764,0.776267118,0.758013983,0.762192928,0.699966252,0.693171563,0.8185169,0.817794688,0.796378873,0.721178425
NCBI:106478956,0.907042512,0.814181065,0.869530959,0.849795808,0.803841663,0.630675905,0.852488651,0.845295016,0.792854657,0.928721082,0.785456204,0.883631254,0.777593806,0.714841432,0.941823742,0.735326352,0.79594731,0.831260403,0.831286042,0.926056736,0.818856846,0.867558618
NCBI:106660612,0.740837354,0.764477093,0.537945966,0.718974831,0.505005063,0.685805418,0.851764336,0.75033913,0.727305185,0.601492708,0.679781659,0.668605285,0.874228476,0.762039713,0.764642195,0.407700572,0.40913464,0.453046393,0.769860826,0.82964939,0.912577735,0.597064281
NCBI:106780802,0.540268518,0.619873766,0.696002466,0.743117885,0.812422098,0.610237999,0.624264414,0.695385029,0.538892061,0.606479068,0.612068696,0.631012218,0.541471942,0.556189746,0.650989639,0.687529194,0.647176789,0.684407616,0.676400446,0.799095587,0.617842875,0.686695875
NCBI:107075116,0.674136907,0.709741024,0.726438563,0.709090641,0.789654501,0.647575726,0.727054217,0.784993036,0.649151126,0.698790771,0.638697914,0.715289652,0.569870699,0.658766985,0.775694699,0.686573438,0.655861119,0.783587902,0.899320372,0.732782159,0.659939149,0.653978137
NCBI:107984570,0.66803592,0.651862521,0.674028125,0.694844125,0.652037457,0.620010186,0.546239603,0.744709834,0.69451483,0.596030509,0.62854183,0.537022232,0.682558407,0.577925756,0.614730362,0.599244889,0.687180475,0.698831332,0.591394403,0.638732232,0.73616518,0.732312147
NCBI:107984660,0.633568957,0.679805889,0.714095259,0.737606613,0.760625014,0.606933849,0.559888982,0.718063602,0.692089163,0.727719566,0.779412123,0.670092837,0.637617224,0.618282526,0.77842411,0.648748738,0.611765125,0.698864661,0.772238278,0.72549617,0.534969493,0.717754214
NCBI:107985770,0.566543421,0.724207476,0.717670724,0.630615022,0.693345428,0.647801928,0.578276369,0.629309074,0.69587629,0.63630215,0.6564256,0.664531823,0.544902328,0.670259918,0.728740662,0.613783897,0.700850015,0.688822058,0.720434803,0.704956967,0.592454439,0.641771717
NCBI:107985781,0.838362656,0.828328063,0.938389785,0.831940008,0.755973658,0.694916449,0.963510024,0.902823448,0.761695948,0.845730683,0.917714457,0.781065137,0.813596752,0.763570152,0.852050943,0.800453283,0.845118971,0.765923131,0.775585446,0.89369252,0.75194266,0.891636491
NCBI:107986114,0.631611589,0.656060748,0.684432511,0.692378523,0.612974661,0.667687436,0.622788588,0.710546799,0.683727582,0.6780332,0.720901345,0.641802176,0.711162246,0.596549318,0.760029477,0.62587191,0.633723719,0.833788953,0.691548992,0.650614963,0.649456384,0.66878958
NCBI:107986136,0.792137494,0.719183704,0.734872429,0.641264129,0.771948043,0.573819955,0.636003757,0.722283517,0.560159988,0.605353732,0.67515001,0.685943098,0.691856414,0.672101621,0.681603193,0.701461209,0.654527938,0.791868653,0.660367346,0.603334152,0.671301987,0.678155474
NCBI:107987337,0.848612105,0.805120622,0.741275447,0.693653522,0.643481408,0.780081759,0.85962704,0.773007988,0.888278529,0.805714522,0.758830168,0.839904126,0.712608097,0.747818728,0.844526617,0.694568182,0.73350402,0.72006543,0.765148492,0.812456424,0.829698374,0.740352221
NCBI:10866,0.490003856,0.566434388,0.384787983,0.55380093,0.469518921,0.674962291,0.383324223,0.633311012,0.393602243,0.611423272,0.519158702,0.432318892,0.599404765,0.477999763,0.558022204,0.842105011,0.461913481,0.68203238,0.488106919,0.411050246,0.609332346,0.639418389
NCBI:109729141,0.81754737,0.659979892,0.87208363,0.894748951,0.784488288,0.636659875,0.816165061,0.825712187,0.747108197,0.899107629,0.79134297,0.725954279,0.694372329,0.615027853,0.820275225,0.61064321,0.584675604,0.810109261,0.887008182,0.805848289,0.69829586,0.871304411
NCBI:109729174,0.95172888,0.804392716,0.86665263,0.879724384,0.796878844,0.730710821,0.855479841,0.74776395,0.895322977,0.846802219,0.827949364,0.883938227,0.745705169,0.825266013,0.834476042,0.759721568,0.753011548,0.770752074,0.782835235,0.708405696,0.801731688,0.819951671
NCBI:10984,0.551572537,0.561355415,0.519406984,0.726020353,0.581327904,0.565303117,0.702346387,0.545881474,0.54916921,0.589598666,0.532728818,0.652620821,0.667961365,0.617136309,0.631067523,0.553092298,0.549245701,0.60633685,0.56787599,0.619766342,0.599009609,0.669324685
NCBI:110599590,0.725142242,0.678352588,0.7356287,0.693622142,0.871961648,0.590026568,0.722351572,0.739466687,0.67679549,0.740363799,0.716182157,0.646039006,0.689350319,0.634056342,0.770332364,0.727531812,0.667474225,0.716965077,0.785183281,0.729980497,0.608461234,0.737542696
NCBI:111064646,0.707614467,0.625943923,0.654509864,0.722970382,0.700086651,0.615232998,0.628572315,0.583990609,0.635187126,0.688257392,0.730072939,0.613324564,0.64120641,0.635516364,0.646076205,0.704397955,0.650039878,0.744567105,0.729851746,0.727269005,0.646423353,0.573691257
NCBI:111216280,0.704045176,0.660350934,0.67249674,0.647029267,0.66792534,0.597639444,0.618815163,0.62902643,0.665421338,0.733208057,0.702527478,0.644131879,0.63207591,0.694350431,0.699952225,0.638860549,0.658891363,0.721960362,0.68255059,0.694460865,0.727880174,0.797489954
NCBI:112597,0.354850232,0.560053531,0.483626054,0.421995748,0.632862367,0.581197994,0.412299879,0.562051882,0.645612476,0.350467241,0.426085791,0.676617765,0.445686046,0.608858099,0.664720086,0.986722644,0.66274601,0.759116892,0.535682874,0.790873818,0.627976728,0.715818314
NCBI:112840933,0.75581944,0.830390907,0.783467804,0.82848374,0.678570274,0.813169433,0.683319026,0.737633348,0.819836207,0.786193839,0.777388037,0.913427003,0.834653092,0.680779323,0.75889705,0.827193049,0.761701003,0.73842944,0.675650593,0.752447131,0.870316707,0.758728856
NCBI:114036,0.722643688,0.826294514,0.791338721,0.808987652,0.848414885,0.754230219,0.820078824,0.761142855,0.761874413,0.793160875,0.782087101,0.688303168,0.729211032,0.71864235,0.844532202,0.615194783,0.759784284,0.847371366,0.880997785,0.800281404,0.737775229,0.798865027
NCBI:114038,0.782171363,0.847659375,0.783925643,0.77721855,0.752143857,0.732378651,0.909432698,0.778054832,0.804943268,0.885381124,0.787642712,0.811237987,0.811080265,0.763387066,0.767215352,0.781649903,0.708395956,0.717061465,0.748044651,0.792629911,0.724438908,0.688454923
NCBI:114041,0.967356514,0.496356973,0.723782498,0.444328161,0.588269033,0.499263861,0.98823486,0.510728889,0.863083054,0.772610851,0.400760167,0.628567588,0.736963691,0.550700881,0.776966482,0.428575874,0.722358844,0.639158378,0.768087576,0.909564319,0.865552414,0.505236997
NCBI:114043,0.690949882,0.724558782,0.812014365,0.807842064,0.822818756,0.671822555,0.810069977,0.806115966,0.735763307,0.823591395,0.890317816,0.695987647,0.73191323,0.725793178,0.808981067,0.656871542,0.742950597,0.980970144,0.885471639,0.863694217,0.703199527,0.903847931
