,O43474,O60216,O75534,P13639,P26358,P28069,P40763,Q00839,Q13363,Q15022,Q15059,Q15233,Q15366,Q15717,Q15910,Q6UXN9,Q8N6T7,Q8TB72,Q96EV2,Q9UBK2,Q9Y2Z0,Q9Y6K1
NCBI:102723483,0.490132313,0.496013114,0.461345906,0.401981099,0.787316672,0.833208329,0.61042437,0.329290033,0.53536538,0.726444624,0.740813538,0.728313575,0.667768424,0.539631285,0.456556995,0.730513647,0.491691277,0.444381733,0.722488225,0.647519598,0.558521038,0.475130422
NCBI:102723487,0.636752564,0.616157488,0.644811872,0.478950143,0.919871387,0.848445944,0.602657127,0.424332155,0.521535602,0.418043851,0.469160908,0.50481821,0.565422989,0.367796727,0.575265811,0.489108872,0.77229836,0.433300251,0.748087119,0.552406233,0.66803057,0.368815986
NCBI:102723508,0.538081302,0.611686647,0.616603347,0.626337053,0.73608472,0.550391912,0.697767725,0.594514678,0.566003072,0.866746629,0.822955229,0.935343696,0.550059088,0.557456431,0.820839694,0.559889762,0.834678225,0.582714276,0.598734647,0.613062145,0.590614365,0.650473738
NCBI:102723582,0.586638803,0.699716547,0.468478507,0.683149295,0.866989493,0.92162931,0.527602712,0.573212795,0.335869101,0.68287605,0.600244494,0.704144303,0.495005089,0.53020032,0.693965545,0.698347401,0.76620441,0.517501596,0.558748835,0.577300804,0.712112975,0.484171366
NCBI:102723619,0.824773084,0.816670064,0.763255897,0.725964114,0.594892772,0.82009111,0.753200919,0.700047328,0.756244123,0.788677875,0.775304932,0.812940335,0.787546914,0.871509683,0.87040749,0.802567332,0.788793516,0.693501727,0.737519244,0.804890284,0.820355216,0.824752822
NCBI:102724064,0.894773153,0.901256902,0.762398535,0.757278663,0.684686328,0.632517831,0.80317968,0.745775731,0.767135379,0.796882435,0.815375206,0.78332211,0.775773332,0.749463525,0.915660295,0.79322099,0.903160959,0.801647942,0.778724886,0.834174831,0.77021658,0.803654913
NCBI:102724265,0.650755432,0.608058152,0.720007044,0.731580768,0.839765053,0.671964769,0.622838441,0.719214522,0.591398849,0.927893932,0.970389507,0.845538786,0.648409548,0.520690929,0.866687691,0.612344691,0.820461701,0.754778223,0.748882558,0.712050322,0.67143398,0.674605064
NCBI:102724316,0.693344315,0.409648677,0.696979697,0.681705059,0.913600018,0.824955899,0.608565243,0.387984415,0.467772612,0.382940187,0.654080969,0.494010392,0.378348554,0.752253519,0.504835933,0.562897499,0.525249937,0.606925138,0.487794133,0.57069935,0.697163303,0.522977043
NCBI:102724515,0.849347219,0.87700197,0.79791901,0.684601128,0.607468095,0.784323106,0.760195333,0.750425197,0.865328904,0.643083492,0.781006109,0.833434177,0.762758658,0.772897029,0.860680308,0.736513168,0.947472084,0.775596796,0.666015945,0.796258097,0.799392374,0.777387547
NCBI:102724601,0.878983,0.817049703,0.669574027,0.730243792,0.57570746,0.806903431,0.744658997,0.760037321,0.897418785,0.704530549,0.71690135,0.844607713,0.714105947,0.787739686,0.7806599,0.831659812,0.856834402,0.675816945,0.747201185,0.6381537,0.912172759,0.626208468
NCBI:102724684,0.705481196,0.522619707,0.497327205,0.596750745,0.898021856,0.869034551,0.692343993,0.470094879,0.650681719,0.493429321,0.520605474,0.570727261,0.666340246,0.363852155,0.598963881,0.438995545,0.579794733,0.596697299,0.530133524,0.765492433,0.477473989,0.407941807
NCBI:102724710,0.887887973,0.862534623,0.770633203,0.866258598,0.708752042,0.752865048,0.778619726,0.831264463,0.741988469,0.803983009,0.770869563,0.761747275,0.77786257,0.711465579,0.884161675,0.807327999,0.93577233,0.790216694,0.813422498,0.854648881,0.715465229,0.818959483
NCBI:102724820,0.67447943,0.704802559,0.767354283,0.664642777,0.809815734,0.758901063,0.62118468,0.611162194,0.604768337,0.760310957,0.960839803,0.774188755,0.631788755,0.618752176,0.844725864,0.674994621,0.933823777,0.751462527,0.72259812,0.720269015,0.643973021,0.823290729
NCBI:102724826,0.641034465,0.652341569,0.64876274,0.765267827,0.773427642,0.629128497,0.718756801,0.714432413,0.640384207,0.939099294,0.737005171,0.769123386,0.735762954,0.754304388,0.907095037,0.595287675,0.882070333,0.857104308,0.80005881,0.783669925,0.696907316,0.780056507
NCBI:102724827,0.712898487,0.732568145,0.658250904,0.702486165,0.908076627,0.590665287,0.779530606,0.709900527,0.601171983,0.928820808,0.857101195,0.745435394,0.618620508,0.62422343,0.938137108,0.748204042,0.972240053,0.897151848,0.885096971,0.757673658,0.601467056,0.78033512
NCBI:102724919,0.5289304,0.402249838,0.514438973,0.677501851,0.837794735,0.810578461,0.440812859,0.360390298,0.700077317,0.729710799,0.663282012,0.591363171,0.689567189,0.536564808,0.747206118,0.505568392,0.584857424,0.6338346,0.577960349,0.533870483,0.507583002,0.738377638
NCBI:10281,0.717844985,0.782607977,0.824353814,0.791056391,0.780215436,0.653434373,0.750916769,0.782631563,0.672669583,0.788458263,0.765085078,0.868769142,0.715521174,0.738388493,0.864086259,0.639432229,0.819974678,0.916862674,0.930178013,0.85460299,0.676000384,0.84449589
NCBI:10301,0.656046327,0.593762489,0.598016305,0.525908238,0.910646966,0.84240997,0.543230977,0.567824852,0.586534811,0.369069194,0.453453565,0.359734786,0.670280948,0.539669537,0.551528664,0.48685481,0.599234229,0.668812237,0.705424067,0.541351413,0.693886282,0.569309595
NCBI:103021165,0.396548493,0.604392726,0.53659445,0.721906179,0.793445825,0.801400444,0.450133841,0.397318515,0.358959697,0.749890509,0.678480862,0.49605834,0.647666161,0.41934311,0.389857149,0.651751596,0.655236617,0.361781279,0.599828812,0.396800997,0.738400876,0.568264516
NCBI:103091864,0.661018674,0.706544824,0.774380731,0.748830628,0.92273142,0.582910133,0.728861364,0.738279737,0.673790778,0.780672904,0.744189384,0.90790327,0.621607609,0.70350111,0.88757756,0.677650265,0.926762268,0.869815796,0.829270616,0.761059455,0.70218868,0.811424429
NCBI:103344929,0.680092646,0.754706134,0.789804409,0.834685273,0.785274611,0.622448888,0.801345956,0.843433623,0.713532949,0.704598583,0.865377612,0.9383304,0.758548136,0.700640155,0.951751632,0.666691696,0.874411696,0.918862516,0.825693227,0.797002771,0.755384713,0.91924944
NCBI:103352539,0.655185443,0.58972135,0.685867456,0.575046032,0.810549056,0.569122924,0.692795185,0.685970308,0.577786806,0.81305616,0.790264323,0.863874806,0.637789799,0.521331386,0.833147016,0.532558056,0.92184731,0.709552485,0.750449862,0.63300019,0.692453398,0.685873794
NCBI:103689911,0.613956114,0.502504608,0.596359848,0.679010589,0.922405414,0.824768205,0.396669984,0.72741649,0.336910598,0.7247654,0.55840923,0.460510392,0.75051051,0.466228332,0.380066398,0.764765304,0.534970496,0.439183989,0.452849609,0.445003651,0.491477753,0.394921066
NCBI:103689912,0.915708083,0.610237739,0.768712619,0.598030998,0.621446386,0.458910216,0.894153102,0.467329464,0.689199584,0.694185496,0.585913616,0.399489017,0.854215192,0.603451593,0.489510874,0.790071444,0.430028827,0.600891795,0.87734194,0.875096499,0.872592732,0.478198442
NCBI:103689913,0.646151743,0.800559221,0.85911577,0.820709469,0.822453731,0.689100553,0.784126846,0.822527725,0.702096726,0.836949227,0.807097017,0.934643054,0.697882055,0.613911278,0.958827296,0.693353171,0.861993694,0.867823021,0.835755342,0.80933533,0.653150321,0.803000644
NCBI:103689915,0.390827467,0.635332572,0.40578005,0.648817928,0.889168797,0.911405219,0.506313487,0.644660765,0.320530243,0.67970511,0.456335192,0.566030648,0.480479764,0.724790033,0.390902293,0.553961719,0.662699139,0.726326935,0.505530665,0.617009341,0.565079536,0.482698562
NCBI:103689917,0.85275362,0.724469041,0.873177419,0.789726656,0.642379217,0.837456784,0.732729721,0.671775724,0.913678844,0.781456482,0.978117781,0.923674112,0.864036259,0.796807695,0.587853421,0.877395626,0.787432569,0.673397796,0.795672663,0.78663099,0.795487084,0.6678433
NCBI:103695363,0.465881306,0.501463606,0.627311131,0.430437397,0.904711836,0.856714746,0.639658794,0.390036271,0.698907435,0.606109776,0.746571316,0.595874287,0.670548704,0.500089038,0.380754567,0.619741581,0.758595661,0.682473469,0.401951741,0.755948362,0.698038577,0.699375996
NCBI:103695435,0.778749119,0.773158906,0.885738202,0.889960868,0.680485494,0.650836798,0.816825066,0.795952795,0.728183304,0.820138894,0.801469807,0.903054532,0.745248159,0.654479491,0.913112081,0.712277148,0.886011452,0.859015078,0.696971137,0.86076846,0.775956075,0.933781624
NCBI:103724390,0.774745077,0.839205178,0.737985572,0.887161302,0.743167746,0.635697125,0.833621168,0.7580261,0.642443382,0.870906505,0.73686378,0.930903738,0.707095315,0.642996445,0.81868843,0.741799468,0.884117564,0.855401904,0.927594587,0.848453654,0.6676395,0.836112518
NCBI:103752587,0.770006904,0.586947765,0.900863567,0.68068159,0.677859442,0.855155876,0.634873827,0.68470403,0.654289072,0.652080737,0.757609377,0.809110511,0.899134518,0.937349841,0.64524534,0.951812644,0.926334507,0.782917163,0.731156822,0.726747976,0.879020109,0.79466892
NCBI:103752588,0.669977592,0.547626442,0.631150484,0.5078367,0.90250368,0.836844408,0.61399709,0.493617715,0.465158157,0.622429898,0.591968245,0.4942233,0.485839439,0.758890466,0.637689089,0.491538116,0.726297017,0.595954439,0.531824935,0.657962134,0.426894962,0.745121568
NCBI:104310351,0.646363945,0.395101186,0.705809054,0.515413606,0.824433259,0.914541201,0.333695436,0.696477349,0.53848916,0.679724409,0.505967091,0.728743844,0.75651376,0.54104425,0.64470749,0.524481146,0.723516307,0.641126996,0.608303539,0.698930085,0.587541464,0.770081562
NCBI:104310353,0.902632697,0.884116111,0.899123391,0.79980158,0.729162939,0.731398194,0.755408138,0.715449033,0.785179537,0.813216425,0.925520861,0.73998196,0.778342769,0.766858535,0.857972851,0.756774741,0.826265177,0.817702007,0.840727708,0.862101547,0.813667509,0.778858545
NCBI:104326052,0.414784886,0.414224047,0.69272884,0.58716761,0.858202176,0.911232237,0.351643872,0.662035798,0.51166776,0.594015982,0.495352748,0.505039359,0.611904831,0.423768084,0.570426227,0.596781905,0.461570792,0.60431652,0.506321268,0.715470733,0.604821496,0.652877336
NCBI:104326055,0.883810258,0.846614089,0.769943639,0.765598723,0.691704468,0.711303377,0.75477989,0.740822896,0.80723685,0.748582163,0.814168841,0.940902857,0.848147374,0.812801032,0.769591202,0.809910323,0.747029253,0.731047134,0.763375915,0.874110206,0.748371911,0.870667472
NCBI:104355136,0.761698398,0.761974559,0.82938937,0.776146871,0.718507897,0.623355897,0.926727827,0.772521951,0.70111771,0.829759328,0.800283032,0.783142001,0.81672657,0.809571365,0.768007702,0.738635113,0.752849398,0.817058531,0.684463221,0.888086512,0.728573676,0.83902757
NCBI:104355145,0.900019106,0.873245361,0.712265383,0.854926709,0.691187223,0.695117336,0.922393476,0.772465781,0.879045173,0.889511373,0.901576053,0.787758544,0.901313949,0.757155883,0.868565293,0.862510188,0.887211966,0.750169814,0.719433134,0.816611384,0.804725559,0.713049177
NCBI:104355152,0.557573822,0.437319432,0.405575776,0.543139448,0.880848256,0.851619158,0.372426789,0.647431902,0.31318278,0.655337662,0.631382456,0.539255814,0.557874668,0.383210967,0.398837927,0.740130569,0.684357074,0.491705014,0.624999147,0.36818353,0.486585688,0.762877102
NCBI:104355287,0.811871902,0.856383481,0.871717073,0.760185692,0.699429521,0.716342269,0.945447443,0.830045429,0.703721117,0.80277826,0.924575304,0.939306696,0.63470729,0.675988018,0.946754984,0.69513173,0.982567285,0.829759347,0.765402416,0.915545932,0.812337478,0.901963736
NCBI:104355295,0.66977561,0.428694479,0.686726429,0.655972254,0.920569493,0.811091322,0.49236881,0.674938303,0.633410372,0.411207328,0.371507721,0.75757185,0.582288187,0.717933424,0.579490809,0.715391816,0.569075024,0.637771957,0.421425147,0.429335709,0.674319192,0.669970932
NCBI:104355426,0.639899534,0.489828534,0.489298406,0.52470997,0.805644275,0.89469892,0.404196775,0.545382806,0.360583657,0.426448421,0.374130299,0.557357931,0.413833079,0.420764645,0.602910056,0.517869024,0.670538682,0.426867514,0.483718597,0.379005677,0.582623662,0.414276978
NCBI:104413891,0.784887152,0.91397899,0.812411798,0.81356523,0.650312259,0.70919398,0.687078511,0.78498511,0.789276345,0.894183452,0.822477207,0.77545964,0.75761947,0.735762239,0.917622026,0.813523886,0.920443396,0.73504226,0.831774927,0.888878698,0.696814108,0.803526515
NCBI:104457406,0.450694237,0.672395111,0.589914428,0.551807987,0.804220141,0.860817617,0.508311781,0.374267693,0.559332434,0.62448464,0.347103015,0.441780879,0.564571976,0.355726563,0.394535393,0.44043082,0.66815803,0.702174063,0.755423362,0.461877392,0.661552614,0.482692078
NCBI:104472715,0.535239964,0.654016515,0.682095617,0.517712503,0.618774408,0.634698506,0.577477153,0.470460102,0.600062591,0.524585029,0.536910464,0.613480205,0.541483036,0.669108415,0.573839682,0.584482727,0.58670971,0.602651112,0.631052218,0.564833502,0.551861489,0.590318746
NCBI:104502416,0.590652975,0.516284864,0.566712605,0.497531157,0.799260765,0.883298156,0.697905564,0.500310085,0.593100341,0.651559269,0.408747758,0.502532555,0.430270862,0.707030568,0.758109138,0.444107684,0.500462428,0.607128923,0.523732784,0.537110254,0.438538725,0.537741432
NCBI:104797536,0.493748792,0.559276243,0.522893446,0.480917933,0.871854402,0.846908035,0.387266989,0.579494937,0.517139862,0.569760077,0.663119406,0.754913292,0.455065648,0.474461573,0.342526564,0.604619921,0.397569577,0.544681115,0.677538762,0.559471799,0.559763245,0.462385089
NCBI:104797538,0.713231173,0.735427302,0.704159551,0.755719748,0.775399529,0.58630393,0.668622419,0.703491187,0.706747108,0.762177297,0.869552957,0.909610086,0.562512009,0.708620965,0.958364153,0.709654863,0.789682986,0.677250494,0.76738413,0.737861523,0.683428165,0.633392901
NCBI:105221694,0.726843621,0.7210963,0.597644544,0.736773212,0.894516175,0.608068302,0.692896754,0.704048901,0.561051547,0.705160886,0.92929097,0.888265015,0.719054059,0.64440891,0.799325268,0.662911364,0.80572092,0.762674309,0.914205989,0.702737478,0.721113104,0.713797292
NCBI:105369550,0.721969209,0.352966928,0.677420986,0.372131634,0.822290528,0.908616872,0.683195017,0.453055537,0.315582623,0.410319187,0.349354248,0.535504263,0.462086494,0.602704643,0.648353552,0.570597308,0.771381495,0.364680367,0.380423761,0.737001216,0.632225686,0.710677763
NCBI:105369760,0.766408126,0.801685931,0.843214336,0.839976606,0.744749856,0.691312573,0.896276218,0.75822286,0.793789484,0.823595907,0.949316217,0.803536939,0.575187889,0.645838744,0.972445851,0.69594222,0.880899564,0.807759005,0.934523266,0.869776843,0.734737862,0.90543257
NCBI:105370027,0.71894077,0.741688686,0.686758855,0.661112567,0.927343994,0.61517328,0.694526248,0.663643126,0.646299234,0.877063647,0.857653616,0.804099916,0.626672519,0.69237738,0.836977262,0.673211005,0.8739207,0.708547062,0.762912681,0.679025882,0.589077848,0.743418342
NCBI:105372127,0.87715706,0.722417205,0.756937921,0.723744741,0.707361356,0.802658816,0.616901262,0.812308291,0.825865368,0.738635793,0.846555277,0.782927906,0.886898339,0.841090632,0.963981431,0.775485245,0.870749256,0.710644728,0.668204606,0.709403666,0.957484938,0.690671573
NCBI:105373877,0.538846485,0.487217832,0.555103352,0.56778565,0.837703548,0.911791405,0.368785102,0.49254205,0.657217629,0.533821942,0.729259923,0.65827719,0.484193417,0.536426423,0.639701506,0.494112484,0.489517955,0.616378463,0.517852931,0.413314922,0.371818907,0.513416901
NCBI:105374524,0.689060785,0.685635889,0.656724515,0.671030883,0.738809634,0.596219737,0.671628047,0.60320761,0.62330081,0.846550915,0.790397855,0.761289144,0.582532057,0.579064963,0.968838078,0.638349651,0.972438788,0.66198979,0.749453828,0.698296418,0.70198734,0.699505705
NCBI:105374582,0.88556434,0.820945646,0.77269862,0.698328166,0.644293332,0.746380319,0.775088014,0.745131429,0.865991924,0.76540541,0.871294884,0.880377691,0.840598393,0.738290753,0.838974614,0.746736464,0.918435854,0.795311398,0.784175524,0.721939148,0.754536416,0.853504598
NCBI:105375430,0.758681789,0.743321701,0.718377053,0.80258729,0.695717278,0.746627037,0.761763992,0.69291895,0.926515317,0.934167878,0.820047938,0.826693034,0.889180734,0.821741662,0.96811102,0.784969424,0.917471337,0.589859153,0.598456393,0.794226929,0.917269001,0.648406401
NCBI:105375475,0.653044542,0.738022245,0.793768604,0.755243196,0.904969983,0.658245413,0.645256213,0.744271684,0.706831549,0.683116471,0.790451131,0.636540218,0.631934481,0.699938267,0.838742858,0.646988982,0.723488307,0.811504346,0.943494242,0.759912382,0.708524594,0.729392858
NCBI:105375726,0.398495707,0.557802436,0.539044005,0.707836008,0.833629099,0.865092786,0.728206632,0.577955819,0.490908437,0.501944116,0.448131544,0.395972548,0.444761336,0.49337816,0.412716183,0.421190253,0.554581306,0.543685997,0.390156478,0.490776464,0.595956261,0.739093842
NCBI:105376603,0.636450549,0.34468847,0.413219145,0.329973382,0.833810107,0.88383746,0.36683087,0.560317587,0.519526169,0.453235433,0.614168953,0.52446155,0.667266825,0.380798121,0.445133441,0.433494464,0.55229078,0.552591053,0.57773127,0.360118829,0.392893391,0.570549484
NCBI:105376748,0.55173066,0.692777207,0.647389714,0.650603368,0.688189101,0.551211508,0.626879955,0.681241393,0.550706175,0.812686527,0.896798968,0.759372708,0.66494163,0.694248085,0.821786487,0.575032967,0.982180669,0.63070952,0.779118927,0.676292593,0.730112037,0.645201737
NCBI:105376843,0.502389913,0.439667284,0.438167377,0.71256413,0.832780131,0.807106116,0.619045359,0.665540322,0.479954861,0.740899218,0.473885491,0.659054545,0.678091841,0.661299996,0.58418673,0.548861051,0.744259038,0.604138828,0.688064847,0.504137815,0.463852371,0.590461178
NCBI:105376946,0.581225972,0.632057627,0.383059557,0.493478614,0.801059117,0.862028972,0.737183775,0.354008053,0.474439464,0.679493771,0.721450304,0.336231659,0.535919263,0.651497217,0.639038083,0.665292468,0.726429129,0.431696141,0.550658588,0.734080153,0.541768104,0.537029836
NCBI:105377105,0.635240659,0.902769743,0.663333309,0.592484556,0.751896214,0.582998782,0.618556312,0.664827689,0.624513998,0.617768976,0.581752271,0.632347911,0.653882064,0.725248848,0.6746099,0.58119175,0.59605081,0.71695695,0.759747724,0.657639169,0.643589759,0.673084258
NCBI:105377108,0.82321281,0.695187682,0.897006815,0.86693222,0.716196726,0.66161464,0.930473989,0.871398019,0.739524426,0.808419164,0.908119612,0.702465881,0.771182981,0.681135162,0.8987812,0.676327384,0.938257683,0.884994034,0.784805743,0.940250169,0.765448805,0.940711
NCBI:105377180,0.632798593,0.745217405,0.729699805,0.786881398,0.834485851,0.662810552,0.706443419,0.728161443,0.685088358,0.69349737,0.678043474,0.641080932,0.690622581,0.6578271,0.743243983,0.64825609,0.691923904,0.703315848,0.777572123,0.657691784,0.773972802,0.819637561
NCBI:105377441,0.743547067,0.569168722,0.580987153,0.711909828,0.848362468,0.783706517,0.356952774,0.359563764,0.445755135,0.698282375,0.660708884,0.708493743,0.721757901,0.35755631,0.592888521,0.487667613,0.619944343,0.66192374,0.397351833,0.66315747,0.52761732,0.400230461
NCBI:105377586,0.752581851,0.87638485,0.906801479,0.620435491,0.756495375,0.645182745,0.730970913,0.841473726,0.65205579,0.734676229,0.802192755,0.762771315,0.709542252,0.791383131,0.818113108,0.715605775,0.641112755,0.83901534,0.8389173,0.906890694,0.686412341,0.978761606
NCBI:105378763,0.665324202,0.713796665,0.727199615,0.655051183,0.69578023,0.522193075,0.584813237,0.65757613,0.637853442,0.577726897,0.599235972,0.621624681,0.737993812,0.611836746,0.589305704,0.573662334,0.649932026,0.862157914,0.784882184,0.617107465,0.679716743,0.745696712
NCBI:105379054,0.87313004,0.488210955,0.623346937,0.52639404,0.55341551,0.721521559,0.88665972,0.642231362,0.699448345,0.642683129,0.539151026,0.614117984,0.807662336,0.575443852,0.602320145,0.763744373,0.401781937,0.569521458,0.728755276,0.996139444,0.952377989,0.611741833
NCBI:105379109,0.709697117,0.728404503,0.879804457,0.881699417,0.736917873,0.638673246,0.793186568,0.819599834,0.776534097,0.794935023,0.830181172,0.797512531,0.706626019,0.656035971,0.931742287,0.685469734,0.891696326,0.905594829,0.845487559,0.892566985,0.725040644,0.843666723
NCBI:105379219,0.456135162,0.457984371,0.726726534,0.721774307,0.810527557,0.856331819,0.64266857,0.729718689,0.720493612,0.344243367,0.406924513,0.489667922,0.478376832,0.63939675,0.624653944,0.48851028,0.390013544,0.379871155,0.385594109,0.383233857,0.50181573,0.776890168
NCBI:105416157,0.674714893,0.483216245,0.948351587,0.67984804,0.700046106,0.554174515,0.72848911,0.617844359,0.641567786,0.604371379,0.737908759,0.68931472,0.573039178,0.652543567,0.672395194,0.59712524,0.778019669,0.753553776,0.71919743,0.698983952,0.631962479,0.947058412
NCBI:105463123,0.799303708,0.906887905,0.834612554,0.728908038,0.70191274,0.816426338,0.757183724,0.810022054,0.853181311,0.685619441,0.879162992,0.918290313,0.845048673,0.713237479,0.815824542,0.812829627,0.876493897,0.632579842,0.744792217,0.800331159,0.866754709,0.723744306
NCBI:105616981,0.776052761,0.829060237,0.798226499,0.915119458,0.785328014,0.678872937,0.742104477,0.864738099,0.65844992,0.842352042,0.702645119,0.769490328,0.816713859,0.697361869,0.794039557,0.665474611,0.733367568,0.810135737,0.723635599,0.875820886,0.717166546,0.866944991
NCBI:105664404,0.712028938,0.432430123,0.405405716,0.69955036,0.866133331,0.822987013,0.647632254,0.340151797,0.72208519,0.666411635,0.53420574,0.499310183,0.695742046,0.506425582,0.701506007,0.582086379,0.485740606,0.49097015,0.47667792,0.507461877,0.641857928,0.6466893
NCBI:106099130,0.470554376,0.416265282,0.52666012,0.391418915,0.81325212,0.846805719,0.592722889,0.524255531,0.602938882,0.611345642,0.743564477,0.389829377,0.536097047,0.422832658,0.344189958,0.688020039,0.707122369,0.43529101,0.454274206,0.610977598,0.445065901,0.710758011
NCBI:106144538,0.478042313,0.485547538,0.417254434,0.466859601,0.923295293,0.843964012,0.659733233,0.471210756,0.52085652,0.480850401,0.423158332,0.712525497,0.570269254,0.6949052,0.546926182,0.610560172,0.396173412,0.617707941,0.593447506,0.581112694,0.400761149,0.561020013
NCBI:106144593,0.802296026,0.826929246,0.722469032,0.797803321,0.687797844,0.614640251,0.776223271,0.786730595,0.775509544,0.809574152,0.871971521,0.771588158,0.878001764,0.758767118,0.889612716,0.762192928,0.849271967,0.693171563,0.8185169,0.817794688,0.796378873,0.721178425
NCBI:106478956,0.893942512,0.801081065,0.856430959,0.825795808,0.779841663,0.606675905,0.810988651,0.803795016,0.751354657,0.881099459,0.90399172,0.743068049,0.760093806,0.697341432,0.910440881,0.735326352,0.979385803,0.831260403,0.831286042,0.926056736,0.818856846,0.867558618
NCBI:106660612,0.774623883,0.415088423,0.696359772,0.582061312,0.495813416,0.692895773,0.924403964,0.737761316,0.910883707,0.717203993,0.602012658,0.517065115,0.708955424,0.531092847,0.719659015,0.789256433,0.617561143,0.538922294,0.751661221,0.818660434,0.918597282,0.697449307
NCBI:106780802,0.527168518,0.606773766,0.682902466,0.719117885,0.788422098,0.586237999,0.582764414,0.653885029,0.497392061,0.794566824,0.958488048,0.835214248,0.523971942,0.538689746,0.872139864,0.687529194,0.921809534,0.684407616,0.676400446,0.799095587,0.617842875,0.686695875
NCBI:107075116,0.493817309,0.384718447,0.367979431,0.354327327,0.863285644,0.814714673,0.461215531,0.694171187,0.347232215,0.575621484,0.548755429,0.408508247,0.412237638,0.692211401,0.752185859,0.506630499,0.502670627,0.507306358,0.544618002,0.754528871,0.456668075,0.387156247
NCBI:107984570,0.469338066,0.600457772,0.567811224,0.446457823,0.780151768,0.872427811,0.658791468,0.65775328,0.438370005,0.714255163,0.424100198,0.651280779,0.338158105,0.379666366,0.376233664,0.642437077,0.599379847,0.550543036,0.609960978,0.6166255,0.545147838,0.478677176
NCBI:107984660,0.390745859,0.638490179,0.569815768,0.723817985,0.846496458,0.91375759,0.372526759,0.367103885,0.504974378,0.522860821,0.725480251,0.480757499,0.563078768,0.415593295,0.341464339,0.737368388,0.590176596,0.479360454,0.552167908,0.597470133,0.699530468,0.573201432
NCBI:107985770,0.569168556,0.56634571,0.566178301,0.651202758,0.826233762,0.850420526,0.443753004,0.355331447,0.324340685,0.399178224,0.360044825,0.631901245,0.365865604,0.546798436,0.451457158,0.756088216,0.662080917,0.54792657,0.570886878,0.555167012,0.65293592,0.460294819
NCBI:107985781,0.469692818,0.479822558,0.437945834,0.699477954,0.841838657,0.85802821,0.449213843,0.48557015,0.372955478,0.551252526,0.598520287,0.716654109,0.672861825,0.701758861,0.657295999,0.369576519,0.444723355,0.695946334,0.562336813,0.732306009,0.58556706,0.663159304
NCBI:107986114,0.703232004,0.557492606,0.45061255,0.558017982,0.867103239,0.905081644,0.47874913,0.421141513,0.456626306,0.614572013,0.44938685,0.537647169,0.568010034,0.410763422,0.565115438,0.681106311,0.518546399,0.557193118,0.693958718,0.770635712,0.690640119,0.511444678
NCBI:107986136,0.656160183,0.379497117,0.552004718,0.329448499,0.79543816,0.864257609,0.521631935,0.60354876,0.380303752,0.348766571,0.460131737,0.456110522,0.34070369,0.431097098,0.522171092,0.471174375,0.759190321,0.466340677,0.63037159,0.444292094,0.37145879,0.409529391
NCBI:107987337,0.407229734,0.6608213,0.590403792,0.71796004,0.785997183,0.85199038,0.489216029,0.532757463,0.493476112,0.501926285,0.481021022,0.50753406,0.550372487,0.609915454,0.550501379,0.464461146,0.713934344,0.492968714,0.752363081,0.407490657,0.535404788,0.757215275
NCBI:10866,0.616174105,0.511943086,0.806337006,0.708169293,0.422654978,0.532761749,0.597939344,0.570528579,0.531444555,0.461370517,0.422548943,0.712743456,0.606285163,0.352945097,0.363200095,0.878536005,0.749048426,0.550259979,0.792488391,0.706136569,0.596911562,0.547765568
NCBI:109729141,0.413514648,0.347454223,0.689637549,0.439147615,0.782827853,0.897242995,0.478737224,0.546402007,0.723899284,0.759149078,0.362182979,0.503765603,0.586656163,0.715065394,0.680092074,0.590531247,0.623901425,0.448070822,0.364488005,0.430421404,0.71428859,0.549096185
NCBI:109729174,0.93862888,0.791292716,0.85355263,0.855724384,0.772878844,0.706710821,0.813979841,0.70626395,0.853822977,0.890257203,0.92007981,0.747440895,0.728205169,0.807766013,0.965637919,0.759721568,0.877032494,0.770752074,0.782835235,0.708405696,0.801731688,0.819951671
NCBI:10984,0.538472537,0.548255415,0.506306984,0.702020353,0.557327904,0.541303117,0.660846387,0.504381474,0.50766921,0.801722604,0.963966963,0.963008038,0.650461365,0.599636309,0.845229821,0.553092298,0.790725409,0.60633685,0.56787599,0.619766342,0.599009609,0.669324685
NCBI:110599590,0.395283807,0.626878549,0.528574664,0.585019165,0.8628054,0.861240611,0.701905129,0.656856388,0.344921099,0.572194737,0.409483253,0.708868802,0.350077678,0.670869523,0.599257285,0.717144997,0.541377982,0.721808006,0.680488232,0.664360755,0.462405741,0.371414303
NCBI:111064646,0.641954156,0.526138354,0.582825321,0.461709467,0.872398532,0.862947462,0.594054889,0.658298467,0.488795119,0.4971913,0.595828884,0.691693816,0.494566984,0.627929711,0.699619687,0.749386283,0.376661298,0.492599824,0.610165856,0.394836683,0.652958347,0.440172939
NCBI:111216280,0.690945176,0.647250934,0.65939674,0.623029267,0.64392534,0.573639444,0.577315163,0.58752643,0.623921338,0.844774291,0.908810033,0.979286116,0.61457591,0.676850431,0.895330734,0.638860549,0.863717868,0.721960362,0.68255059,0.694460865,0.727880174,0.797489954
NCBI:112597,0.612159091,0.652862514,0.440018695,0.631058455,0.466039909,0.428867687,0.650101764,0.553997226,0.914101735,0.67079317,0.701702523,0.535351847,0.441770679,0.556000769,0.72086008,0.943296221,0.626324656,0.709882657,0.667654284,0.442838027,0.765281247,0.536336277
