,O43474,O60216,O75534,P13639,P26358,P28069,P40763,Q00839,Q13363,Q15022,Q15059,Q15233,Q15366,Q15717,Q15910,Q6UXN9,Q8N6T7,Q8TB72,Q96EV2,Q9UBK2,Q9Y2Z0,Q9Y6K1
NCBI:102724710,0.900987973,0.875634623,0.783733203,0.890258598,0.732752042,0.776865048,0.820119726,0.872764463,0.783488469,0.821483009,0.788369563,0.779247275,0.79536257,0.728965579,0.901661675,0.807327999,0.93577233,0.790216694,0.813422498,0.854648881,0.715465229,0.818959483
NCBI:102724820,0.68757943,0.717902559,0.780454283,0.688642777,0.833815734,0.782901063,0.66268468,0.652662194,0.646268337,0.777810957,0.978339803,0.791688755,0.649288755,0.636252176,0.862225864,0.674994621,0.933823777,0.751462527,0.72259812,0.720269015,0.643973021,0.823290729
NCBI:102724826,0.654134465,0.665441569,0.66186274,0.789267827,0.797427642,0.653128497,0.760256801,0.755932413,0.681884207,0.956599294,0.754505171,0.786623386,0.753262954,0.771804388,0.924595037,0.595287675,0.882070333,0.857104308,0.80005881,0.783669925,0.696907316,0.780056507
NCBI:102724827,0.725998487,0.745668145,0.671350904,0.726486165,0.932076627,0.614665287,0.821030606,0.751400527,0.642671983,0.946320808,0.874601195,0.762935394,0.636120508,0.64172343,0.955637108,0.748204042,0.972240053,0.897151848,0.885096971,0.757673658,0.601467056,0.78033512
NCBI:102724919,0.5420304,0.415349838,0.527538973,0.701501851,0.861794735,0.834578461,0.482312859,0.401890298,0.741577317,0.747210799,0.680782012,0.608863171,0.707067189,0.554064808,0.764706118,0.505568392,0.584857424,0.6338346,0.577960349,0.533870483,0.507583002,0.738377638
NCBI:10281,0.730944985,0.795707977,0.837453814,0.815056391,0.804215436,0.677434373,0.792416769,0.824131563,0.714169583,0.805958263,0.782585078,0.886269142,0.733021174,0.755888493,0.881586259,0.639432229,0.819974678,0.916862674,0.930178013,0.85460299,0.676000384,0.84449589
NCBI:10301,0.669146327,0.606862489,0.611116305,0.549908238,0.934646966,0.86640997,0.584730977,0.609324852,0.628034811,0.386569194,0.470953565,0.377234786,0.687780948,0.557169537,0.569028664,0.48685481,0.599234229,0.668812237,0.705424067,0.541351413,0.693886282,0.569309595
NCBI:103021165,0.409648493,0.617492726,0.54969445,0.745906179,0.817445825,0.825400444,0.491633841,0.438818515,0.400459697,0.767390509,0.695980862,0.51355834,0.665166161,0.43684311,0.407357149,0.651751596,0.655236617,0.361781279,0.599828812,0.396800997,0.738400876,0.568264516
NCBI:103091864,0.674118674,0.719644824,0.787480731,0.772830628,0.94673142,0.606910133,0.770361364,0.779779737,0.715290778,0.798172904,0.761689384,0.92540327,0.639107609,0.72100111,0.90507756,0.677650265,0.926762268,0.869815796,0.829270616,0.761059455,0.70218868,0.811424429
NCBI:103344929,0.693192646,0.767806134,0.802904409,0.858685273,0.809274611,0.646448888,0.842845956,0.884933623,0.755032949,0.722098583,0.882877612,0.9558304,0.776048136,0.718140155,0.969251632,0.666691696,0.874411696,0.918862516,0.825693227,0.797002771,0.755384713,0.91924944
NCBI:103352539,0.668285443,0.60282135,0.698967456,0.599046032,0.834549056,0.593122924,0.734295185,0.727470308,0.619286806,0.83055616,0.807764323,0.881374806,0.655289799,0.538831386,0.850647016,0.532558056,0.92184731,0.709552485,0.750449862,0.63300019,0.692453398,0.685873794
NCBI:103689911,0.627056114,0.515604608,0.609459848,0.703010589,0.946405414,0.848768205,0.438169984,0.76891649,0.378410598,0.7422654,0.57590923,0.478010392,0.76801051,0.483728332,0.397566398,0.764765304,0.534970496,0.439183989,0.452849609,0.445003651,0.491477753,0.394921066
NCBI:103689912,0.928808083,0.623337739,0.781812619,0.622030998,0.645446386,0.482910216,0.935653102,0.508829464,0.730699584,0.711685496,0.603413616,0.416989017,0.871715192,0.620951593,0.507010874,0.790071444,0.430028827,0.600891795,0.87734194,0.875096499,0.872592732,0.478198442
NCBI:103689913,0.659251743,0.813659221,0.87221577,0.844709469,0.846453731,0.713100553,0.825626846,0.864027725,0.743596726,0.854449227,0.824597017,0.952143054,0.715382055,0.631411278,0.976327296,0.693353171,0.861993694,0.867823021,0.835755342,0.80933533,0.653150321,0.803000644
NCBI:103689915,0.403927467,0.648432572,0.41888005,0.672817928,0.913168797,0.935405219,0.547813487,0.686160765,0.362030243,0.69720511,0.473835192,0.583530648,0.497979764,0.742290033,0.408402293,0.553961719,0.662699139,0.726326935,0.505530665,0.617009341,0.565079536,0.482698562
NCBI:103689917,0.86585362,0.737569041,0.886277419,0.813726656,0.666379217,0.861456784,0.774229721,0.713275724,0.955178844,0.798956482,0.995617781,0.941174112,0.881536259,0.814307695,0.605353421,0.877395626,0.787432569,0.673397796,0.795672663,0.78663099,0.795487084,0.6678433
NCBI:103695363,0.478981306,0.514563606,0.640411131,0.454437397,0.928711836,0.880714746,0.681158794,0.431536271,0.740407435,0.623609776,0.764071316,0.613374287,0.688048704,0.517589038,0.398254567,0.619741581,0.758595661,0.682473469,0.401951741,0.755948362,0.698038577,0.699375996
NCBI:103695435,0.791849119,0.786258906,0.898838202,0.913960868,0.704485494,0.674836798,0.858325066,0.837452795,0.769683304,0.837638894,0.818969807,0.920554532,0.762748159,0.671979491,0.930612081,0.712277148,0.886011452,0.859015078,0.696971137,0.86076846,0.775956075,0.933781624
NCBI:103724390,0.787845077,0.852305178,0.751085572,0.911161302,0.767167746,0.659697125,0.875121168,0.7995261,0.683943382,0.888406505,0.75436378,0.948403738,0.724595315,0.660496445,0.83618843,0.741799468,0.884117564,0.855401904,0.927594587,0.848453654,0.6676395,0.836112518
NCBI:103752587,0.783106904,0.600047765,0.913963567,0.70468159,0.701859442,0.879155876,0.676373827,0.72620403,0.695789072,0.669580737,0.775109377,0.826610511,0.916634518,0.954849841,0.66274534,0.951812644,0.926334507,0.782917163,0.731156822,0.726747976,0.879020109,0.79466892
NCBI:103752588,0.683077592,0.560726442,0.644250484,0.5318367,0.92650368,0.860844408,0.65549709,0.535117715,0.506658157,0.639929898,0.609468245,0.5117233,0.503339439,0.776390466,0.655189089,0.491538116,0.726297017,0.595954439,0.531824935,0.657962134,0.426894962,0.745121568
NCBI:104310351,0.659463945,0.408201186,0.718909054,0.539413606,0.848433259,0.938541201,0.375195436,0.737977349,0.57998916,0.697224409,0.523467091,0.746243844,0.77401376,0.55854425,0.66220749,0.524481146,0.723516307,0.641126996,0.608303539,0.698930085,0.587541464,0.770081562
NCBI:104310353,0.915732697,0.897216111,0.912223391,0.82380158,0.753162939,0.755398194,0.796908138,0.756949033,0.826679537,0.830716425,0.943020861,0.75748196,0.795842769,0.784358535,0.875472851,0.756774741,0.826265177,0.817702007,0.840727708,0.862101547,0.813667509,0.778858545
NCBI:104326052,0.427884886,0.427324047,0.70582884,0.61116761,0.882202176,0.935232237,0.393143872,0.703535798,0.55316776,0.611515982,0.512852748,0.522539359,0.629404831,0.441268084,0.587926227,0.596781905,0.461570792,0.60431652,0.506321268,0.715470733,0.604821496,0.652877336
NCBI:104326055,0.896910258,0.859714089,0.783043639,0.789598723,0.715704468,0.735303377,0.79627989,0.782322896,0.84873685,0.766082163,0.831668841,0.958402857,0.865647374,0.830301032,0.787091202,0.809910323,0.747029253,0.731047134,0.763375915,0.874110206,0.748371911,0.870667472
NCBI:104355136,0.774798398,0.775074559,0.84248937,0.800146871,0.742507897,0.647355897,0.968227827,0.814021951,0.74261771,0.847259328,0.817783032,0.800642001,0.83422657,0.827071365,0.785507702,0.738635113,0.752849398,0.817058531,0.684463221,0.888086512,0.728573676,0.83902757
NCBI:104355145,0.913119106,0.886345361,0.725365383,0.878926709,0.715187223,0.719117336,0.963893476,0.813965781,0.920545173,0.907011373,0.919076053,0.805258544,0.918813949,0.774655883,0.886065293,0.862510188,0.887211966,0.750169814,0.719433134,0.816611384,0.804725559,0.713049177
NCBI:104355152,0.570673822,0.450419432,0.418675776,0.567139448,0.904848256,0.875619158,0.413926789,0.688931902,0.35468278,0.672837662,0.648882456,0.556755814,0.575374668,0.400710967,0.416337927,0.740130569,0.684357074,0.491705014,0.624999147,0.36818353,0.486585688,0.762877102
NCBI:104355287,0.824971902,0.869483481,0.884817073,0.784185692,0.723429521,0.740342269,0.986947443,0.871545429,0.745221117,0.82027826,0.942075304,0.956806696,0.65220729,0.693488018,0.964254984,0.69513173,0.982567285,0.829759347,0.765402416,0.915545932,0.812337478,0.901963736
NCBI:104355295,0.68287561,0.441794479,0.699826429,0.679972254,0.944569493,0.835091322,0.53386881,0.716438303,0.674910372,0.428707328,0.389007721,0.77507185,0.599788187,0.735433424,0.596990809,0.715391816,0.569075024,0.637771957,0.421425147,0.429335709,0.674319192,0.669970932
NCBI:104355426,0.652999534,0.502928534,0.502398406,0.54870997,0.829644275,0.91869892,0.445696775,0.586882806,0.402083657,0.443948421,0.391630299,0.574857931,0.431333079,0.438264645,0.620410056,0.517869024,0.670538682,0.426867514,0.483718597,0.379005677,0.582623662,0.414276978
NCBI:104413891,0.797987152,0.92707899,0.825511798,0.83756523,0.674312259,0.73319398,0.728578511,0.82648511,0.830776345,0.911683452,0.839977207,0.79295964,0.77511947,0.753262239,0.935122026,0.813523886,0.920443396,0.73504226,0.831774927,0.888878698,0.696814108,0.803526515
NCBI:104457406,0.463794237,0.685495111,0.603014428,0.575807987,0.828220141,0.884817617,0.549811781,0.415767693,0.600832434,0.64198464,0.364603015,0.459280879,0.582071976,0.373226563,0.412035393,0.44043082,0.66815803,0.702174063,0.755423362,0.461877392,0.661552614,0.482692078
NCBI:104472715,0.548339964,0.667116515,0.695195617,0.541712503,0.642774408,0.658698506,0.618977153,0.511960102,0.641562591,0.542085029,0.554410464,0.630980205,0.558983036,0.686608415,0.591339682,0.584482727,0.58670971,0.602651112,0.631052218,0.564833502,0.551861489,0.590318746
NCBI:104502416,0.603752975,0.529384864,0.579812605,0.521531157,0.823260765,0.907298156,0.739405564,0.541810085,0.634600341,0.669059269,0.426247758,0.520032555,0.447770862,0.724530568,0.775609138,0.444107684,0.500462428,0.607128923,0.523732784,0.537110254,0.438538725,0.537741432
NCBI:104797536,0.506848792,0.572376243,0.535993446,0.504917933,0.895854402,0.870908035,0.428766989,0.620994937,0.558639862,0.587260077,0.680619406,0.772413292,0.472565648,0.491961573,0.360026564,0.604619921,0.397569577,0.544681115,0.677538762,0.559471799,0.559763245,0.462385089
NCBI:104797538,0.726331173,0.748527302,0.717259551,0.779719748,0.799399529,0.61030393,0.710122419,0.744991187,0.748247108,0.779677297,0.887052957,0.927110086,0.580012009,0.726120965,0.975864153,0.709654863,0.789682986,0.677250494,0.76738413,0.737861523,0.683428165,0.633392901
NCBI:105221694,0.739943621,0.7341963,0.610744544,0.760773212,0.918516175,0.632068302,0.734396754,0.745548901,0.602551547,0.722660886,0.94679097,0.905765015,0.736554059,0.66190891,0.816825268,0.662911364,0.80572092,0.762674309,0.914205989,0.702737478,0.721113104,0.713797292
NCBI:105369550,0.735069209,0.366066928,0.690520986,0.396131634,0.846290528,0.932616872,0.724695017,0.494555537,0.357082623,0.427819187,0.366854248,0.553004263,0.479586494,0.620204643,0.665853552,0.570597308,0.771381495,0.364680367,0.380423761,0.737001216,0.632225686,0.710677763
NCBI:105369760,0.779508126,0.814785931,0.856314336,0.863976606,0.768749856,0.715312573,0.937776218,0.79972286,0.835289484,0.841095907,0.966816217,0.821036939,0.592687889,0.663338744,0.989945851,0.69594222,0.880899564,0.807759005,0.934523266,0.869776843,0.734737862,0.90543257
NCBI:105370027,0.73204077,0.754788686,0.699858855,0.685112567,0.951343994,0.63917328,0.736026248,0.705143126,0.687799234,0.894563647,0.875153616,0.821599916,0.644172519,0.70987738,0.854477262,0.673211005,0.8739207,0.708547062,0.762912681,0.679025882,0.589077848,0.743418342
NCBI:105372127,0.89025706,0.735517205,0.770037921,0.747744741,0.731361356,0.826658816,0.658401262,0.853808291,0.867365368,0.756135793,0.864055277,0.800427906,0.904398339,0.858590632,0.981481431,0.775485245,0.870749256,0.710644728,0.668204606,0.709403666,0.957484938,0.690671573
NCBI:105373877,0.551946485,0.500317832,0.568203352,0.59178565,0.861703548,0.935791405,0.410285102,0.53404205,0.698717629,0.551321942,0.746759923,0.67577719,0.501693417,0.553926423,0.657201506,0.494112484,0.489517955,0.616378463,0.517852931,0.413314922,0.371818907,0.513416901
NCBI:105374524,0.702160785,0.698735889,0.669824515,0.695030883,0.762809634,0.620219737,0.713128047,0.64470761,0.66480081,0.864050915,0.807897855,0.778789144,0.600032057,0.596564963,0.986338078,0.638349651,0.972438788,0.66198979,0.749453828,0.698296418,0.70198734,0.699505705
NCBI:105374582,0.89866434,0.834045646,0.78579862,0.722328166,0.668293332,0.770380319,0.816588014,0.786631429,0.907491924,0.78290541,0.888794884,0.897877691,0.858098393,0.755790753,0.856474614,0.746736464,0.918435854,0.795311398,0.784175524,0.721939148,0.754536416,0.853504598
NCBI:105375430,0.771781789,0.756421701,0.731477053,0.82658729,0.719717278,0.770627037,0.803263992,0.73441895,0.968015317,0.951667878,0.837547938,0.844193034,0.906680734,0.839241662,0.98561102,0.784969424,0.917471337,0.589859153,0.598456393,0.794226929,0.917269001,0.648406401
NCBI:105375475,0.666144542,0.751122245,0.806868604,0.779243196,0.928969983,0.682245413,0.686756213,0.785771684,0.748331549,0.700616471,0.807951131,0.654040218,0.649434481,0.717438267,0.856242858,0.646988982,0.723488307,0.811504346,0.943494242,0.759912382,0.708524594,0.729392858
NCBI:105375726,0.411595707,0.570902436,0.552144005,0.731836008,0.857629099,0.889092786,0.769706632,0.619455819,0.532408437,0.519444116,0.465631544,0.413472548,0.462261336,0.51087816,0.430216183,0.421190253,0.554581306,0.543685997,0.390156478,0.490776464,0.595956261,0.739093842
NCBI:105376603,0.649550549,0.35778847,0.426319145,0.353973382,0.857810107,0.90783746,0.40833087,0.601817587,0.561026169,0.470735433,0.631668953,0.54196155,0.684766825,0.398298121,0.462633441,0.433494464,0.55229078,0.552591053,0.57773127,0.360118829,0.392893391,0.570549484
NCBI:105376748,0.56483066,0.705877207,0.660489714,0.674603368,0.712189101,0.575211508,0.668379955,0.722741393,0.592206175,0.830186527,0.914298968,0.776872708,0.68244163,0.711748085,0.839286487,0.575032967,0.982180669,0.63070952,0.779118927,0.676292593,0.730112037,0.645201737
NCBI:105376843,0.515489913,0.452767284,0.451267377,0.73656413,0.856780131,0.831106116,0.660545359,0.707040322,0.521454861,0.758399218,0.491385491,0.676554545,0.695591841,0.678799996,0.60168673,0.548861051,0.744259038,0.604138828,0.688064847,0.504137815,0.463852371,0.590461178
NCBI:105376946,0.594325972,0.645157627,0.396159557,0.517478614,0.825059117,0.886028972,0.778683775,0.395508053,0.515939464,0.696993771,0.738950304,0.353731659,0.553419263,0.668997217,0.656538083,0.665292468,0.726429129,0.431696141,0.550658588,0.734080153,0.541768104,0.537029836
NCBI:105377105,0.648340659,0.915869743,0.676433309,0.616484556,0.775896214,0.606998782,0.660056312,0.706327689,0.666013998,0.635268976,0.599252271,0.649847911,0.671382064,0.742748848,0.6921099,0.58119175,0.59605081,0.71695695,0.759747724,0.657639169,0.643589759,0.673084258
NCBI:105377108,0.83631281,0.708287682,0.910106815,0.89093222,0.740196726,0.68561464,0.971973989,0.912898019,0.781024426,0.825919164,0.925619612,0.719965881,0.788682981,0.698635162,0.9162812,0.676327384,0.938257683,0.884994034,0.784805743,0.940250169,0.765448805,0.940711
NCBI:105377180,0.645898593,0.758317405,0.742799805,0.810881398,0.858485851,0.686810552,0.747943419,0.769661443,0.726588358,0.71099737,0.695543474,0.658580932,0.708122581,0.6753271,0.760743983,0.64825609,0.691923904,0.703315848,0.777572123,0.657691784,0.773972802,0.819637561
NCBI:105377441,0.756647067,0.582268722,0.594087153,0.735909828,0.872362468,0.807706517,0.398452774,0.401063764,0.487255135,0.715782375,0.678208884,0.725993743,0.739257901,0.37505631,0.610388521,0.487667613,0.619944343,0.66192374,0.397351833,0.66315747,0.52761732,0.400230461
NCBI:105377586,0.765681851,0.88948485,0.919901479,0.644435491,0.780495375,0.669182745,0.772470913,0.882973726,0.69355579,0.752176229,0.819692755,0.780271315,0.727042252,0.808883131,0.835613108,0.715605775,0.641112755,0.83901534,0.8389173,0.906890694,0.686412341,0.978761606
NCBI:105378763,0.678424202,0.726896665,0.740299615,0.679051183,0.71978023,0.546193075,0.626313237,0.69907613,0.679353442,0.595226897,0.616735972,0.639124681,0.755493812,0.629336746,0.606805704,0.573662334,0.649932026,0.862157914,0.784882184,0.617107465,0.679716743,0.745696712
NCBI:105379054,0.88623004,0.501310955,0.636446937,0.55039404,0.57741551,0.745521559,0.92815972,0.683731362,0.740948345,0.660183129,0.556651026,0.631617984,0.825162336,0.592943852,0.619820145,0.763744373,0.401781937,0.569521458,0.728755276,0.996139444,0.952377989,0.611741833
NCBI:105379109,0.722797117,0.741504503,0.892904457,0.905699417,0.760917873,0.662673246,0.834686568,0.861099834,0.818034097,0.812435023,0.847681172,0.815012531,0.724126019,0.673535971,0.949242287,0.685469734,0.891696326,0.905594829,0.845487559,0.892566985,0.725040644,0.843666723
NCBI:105379219,0.469235162,0.471084371,0.739826534,0.745774307,0.834527557,0.880331819,0.68416857,0.771218689,0.761993612,0.361743367,0.424424513,0.507167922,0.495876832,0.65689675,0.642153944,0.48851028,0.390013544,0.379871155,0.385594109,0.383233857,0.50181573,0.776890168
NCBI:105416157,0.687814893,0.496316245,0.961451587,0.70384804,0.724046106,0.578174515,0.76998911,0.659344359,0.683067786,0.621871379,0.755408759,0.70681472,0.590539178,0.670043567,0.689895194,0.59712524,0.778019669,0.753553776,0.71919743,0.698983952,0.631962479,0.947058412
NCBI:105463123,0.812403708,0.919987905,0.847712554,0.752908038,0.72591274,0.840426338,0.798683724,0.851522054,0.894681311,0.703119441,0.896662992,0.935790313,0.862548673,0.730737479,0.833324542,0.812829627,0.876493897,0.632579842,0.744792217,0.800331159,0.866754709,0.723744306
NCBI:105616981,0.789152761,0.842160237,0.811326499,0.939119458,0.809328014,0.702872937,0.783604477,0.906238099,0.69994992,0.859852042,0.720145119,0.786990328,0.834213859,0.714861869,0.811539557,0.665474611,0.733367568,0.810135737,0.723635599,0.875820886,0.717166546,0.866944991
NCBI:105664404,0.725128938,0.445530123,0.418505716,0.72355036,0.890133331,0.846987013,0.689132254,0.381651797,0.76358519,0.683911635,0.55170574,0.516810183,0.713242046,0.523925582,0.719006007,0.582086379,0.485740606,0.49097015,0.47667792,0.507461877,0.641857928,0.6466893
NCBI:106099130,0.483654376,0.429365282,0.53976012,0.415418915,0.83725212,0.870805719,0.634222889,0.565755531,0.644438882,0.628845642,0.761064477,0.407329377,0.553597047,0.440332658,0.361689958,0.688020039,0.707122369,0.43529101,0.454274206,0.610977598,0.445065901,0.710758011
NCBI:106144538,0.491142313,0.498647538,0.430354434,0.490859601,0.947295293,0.867964012,0.701233233,0.512710756,0.56235652,0.498350401,0.440658332,0.730025497,0.587769254,0.7124052,0.564426182,0.610560172,0.396173412,0.617707941,0.593447506,0.581112694,0.400761149,0.561020013
NCBI:106144593,0.815396026,0.840029246,0.735569032,0.821803321,0.711797844,0.638640251,0.817723271,0.828230595,0.817009544,0.827074152,0.889471521,0.789088158,0.895501764,0.776267118,0.907112716,0.762192928,0.849271967,0.693171563,0.8185169,0.817794688,0.796378873,0.721178425
NCBI:106478956,0.907042512,0.814181065,0.869530959,0.849795808,0.803841663,0.630675905,0.852488651,0.845295016,0.792854657,0.898599459,0.92149172,0.760568049,0.777593806,0.714841432,0.927940881,0.735326352,0.979385803,0.831260403,0.831286042,0.926056736,0.818856846,0.867558618
NCBI:106660612,0.787723883,0.428188423,0.709459772,0.606061312,0.519813416,0.716895773,0.965903964,0.779261316,0.952383707,0.734703993,0.619512658,0.534565115,0.726455424,0.548592847,0.737159015,0.789256433,0.617561143,0.538922294,0.751661221,0.818660434,0.918597282,0.697449307
NCBI:106780802,0.540268518,0.619873766,0.696002466,0.743117885,0.812422098,0.610237999,0.624264414,0.695385029,0.538892061,0.812066824,0.975988048,0.852714248,0.541471942,0.556189746,0.889639864,0.687529194,0.921809534,0.684407616,0.676400446,0.799095587,0.617842875,0.686695875
NCBI:107075116,0.506917309,0.397818447,0.381079431,0.378327327,0.887285644,0.838714673,0.502715531,0.735671187,0.388732215,0.593121484,0.566255429,0.426008247,0.429737638,0.709711401,0.769685859,0.506630499,0.502670627,0.507306358,0.544618002,0.754528871,0.456668075,0.387156247
NCBI:107984570,0.482438066,0.613557772,0.580911224,0.470457823,0.804151768,0.896427811,0.700291468,0.69925328,0.479870005,0.731755163,0.441600198,0.668780779,0.355658105,0.397166366,0.393733664,0.642437077,0.599379847,0.550543036,0.609960978,0.6166255,0.545147838,0.478677176
NCBI:107984660,0.403845859,0.651590179,0.582915768,0.747817985,0.870496458,0.93775759,0.414026759,0.408603885,0.546474378,0.540360821,0.742980251,0.498257499,0.580578768,0.433093295,0.358964339,0.737368388,0.590176596,0.479360454,0.552167908,0.597470133,0.699530468,0.573201432
NCBI:107985770,0.582268556,0.57944571,0.579278301,0.675202758,0.850233762,0.874420526,0.485253004,0.396831447,0.365840685,0.416678224,0.377544825,0.649401245,0.383365604,0.564298436,0.468957158,0.756088216,0.662080917,0.54792657,0.570886878,0.555167012,0.65293592,0.460294819
NCBI:107985781,0.482792818,0.492922558,0.451045834,0.723477954,0.865838657,0.88202821,0.490713843,0.52707015,0.414455478,0.568752526,0.616020287,0.734154109,0.690361825,0.719258861,0.674795999,0.369576519,0.444723355,0.695946334,0.562336813,0.732306009,0.58556706,0.663159304
NCBI:107986114,0.716332004,0.570592606,0.46371255,0.582017982,0.891103239,0.929081644,0.52024913,0.462641513,0.498126306,0.632072013,0.46688685,0.555147169,0.585510034,0.428263422,0.582615438,0.681106311,0.518546399,0.557193118,0.693958718,0.770635712,0.690640119,0.511444678
NCBI:107986136,0.669260183,0.392597117,0.565104718,0.353448499,0.81943816,0.888257609,0.563131935,0.64504876,0.421803752,0.366266571,0.477631737,0.473610522,0.35820369,0.448597098,0.539671092,0.471174375,0.759190321,0.466340677,0.63037159,0.444292094,0.37145879,0.409529391
NCBI:107987337,0.420329734,0.6739213,0.603503792,0.74196004,0.809997183,0.87599038,0.530716029,0.574257463,0.534976112,0.519426285,0.498521022,0.52503406,0.567872487,0.627415454,0.568001379,0.464461146,0.713934344,0.492968714,0.752363081,0.407490657,0.535404788,0.757215275
NCBI:10866,0.629274105,0.525043086,0.819437006,0.732169293,0.446654978,0.556761749,0.639439344,0.612028579,0.572944555,0.478870517,0.440048943,0.730243456,0.623785163,0.370445097,0.380700095,0.878536005,0.749048426,0.550259979,0.792488391,0.706136569,0.596911562,0.547765568
NCBI:109729141,0.426614648,0.360554223,0.702737549,0.463147615,0.806827853,0.921242995,0.520237224,0.587902007,0.765399284,0.776649078,0.379682979,0.521265603,0.604156163,0.732565394,0.697592074,0.590531247,0.623901425,0.448070822,0.364488005,0.430421404,0.71428859,0.549096185
NCBI:109729174,0.95172888,0.804392716,0.86665263,0.879724384,0.796878844,0.730710821,0.855479841,0.74776395,0.895322977,0.907757203,0.93757981,0.764940895,0.745705169,0.825266013,0.983137919,0.759721568,0.877032494,0.770752074,0.782835235,0.708405696,0.801731688,0.819951671
NCBI:10984,0.551572537,0.561355415,0.519406984,0.726020353,0.581327904,0.565303117,0.702346387,0.545881474,0.54916921,0.819222604,0.981466963,0.980508038,0.667961365,0.617136309,0.862729821,0.553092298,0.790725409,0.60633685,0.56787599,0.619766342,0.599009609,0.669324685
NCBI:110599590,0.408383807,0.639978549,0.541674664,0.609019165,0.8868054,0.885240611,0.743405129,0.698356388,0.386421099,0.589694737,0.426983253,0.726368802,0.367577678,0.688369523,0.616757285,0.717144997,0.541377982,0.721808006,0.680488232,0.664360755,0.462405741,0.371414303
NCBI:111064646,0.655054156,0.539238354,0.595925321,0.485709467,0.896398532,0.886947462,0.635554889,0.699798467,0.530295119,0.5146913,0.613328884,0.709193816,0.512066984,0.645429711,0.717119687,0.749386283,0.376661298,0.492599824,0.610165856,0.394836683,0.652958347,0.440172939
NCBI:111216280,0.704045176,0.660350934,0.67249674,0.647029267,0.66792534,0.597639444,0.618815163,0.62902643,0.665421338,0.862274291,0.926310033,0.996786116,0.63207591,0.694350431,0.912830734,0.638860549,0.863717868,0.721960362,0.68255059,0.694460865,0.727880174,0.797489954
NCBI:112597,0.625259091,0.665962514,0.453118695,0.655058455,0.490039909,0.452867687,0.691601764,0.595497226,0.955601735,0.68829317,0.719202523,0.552851847,0.459270679,0.573500769,0.73836008,0.943296221,0.626324656,0.709882657,0.667654284,0.442838027,0.765281247,0.536336277
NCBI:112840933,0.457307389,0.505205726,0.359981687,0.499298588,0.857760604,0.922532056,0.578452018,0.509235601,0.710444815,0.609087241,0.448373505,0.686784141,0.620196484,0.731679193,0.695573248,0.52113139,0.35454653,0.534127955,0.60440019,0.438518308,0.615073267,0.586192948
NCBI:114036,0.722643688,0.826294514,0.791338721,0.808987652,0.848414885,0.754230219,0.820078824,0.761142855,0.761874413,0.896222458,0.990724083,0.922476947,0.729211032,0.71864235,0.853765859,0.615194783,0.86310494,0.847371366,0.880997785,0.800281404,0.737775229,0.798865027
NCBI:114038,0.752633918,0.601388813,0.463092767,0.713762394,0.846715672,0.811110012,0.471687031,0.619762799,0.525384316,0.501365878,0.508136697,0.65840435,0.372685838,0.550132402,0.45473667,0.694349286,0.421668246,0.534982344,0.713421878,0.744299055,0.572853985,0.700071505
NCBI:114041,0.966807739,0.658796638,0.57876104,0.795929428,0.591805744,0.49459252,0.867299347,0.653354748,0.850821121,0.791968495,0.471665143,0.632083527,0.98146161,0.57259728,0.684877814,0.671030854,0.58815551,0.57914435,0.915135868,0.919478559,0.849883323,0.531555384
NCBI:114043,0.690949882,0.724558782,0.812014365,0.807842064,0.822818756,0.671822555,0.810069977,0.806115966,0.735763307,0.840825475,0.998266179,0.878043424,0.73191323,0.725793178,0.867435949,0.656871542,0.880035109,0.980970144,0.885471639,0.863694217,0.703199527,0.903847931
NCBI:114044,0.703401636,0.663852658,0.63906822,0.733423637,0.803155916,0.657278424,0.778840501,0.728760754,0.652868093,0.848034477,0.951926979,0.771493693,0.564155785,0.686198944,0.978262979,0.704936394,0.807759076,0.675243892,0.816671877,0.698688639,0.642526399,0.690861955
NCBI:114915,0.7188459,0.440236186,0.46308356,0.609790391,0.924244372,0.848755913,0.406280173,0.52519893,0.656186058,0.457985234,0.525087296,0.615651538,0.594711595,0.64162029,0.663001419,0.371624024,0.561258488,0.627491159,0.65077136,0.436655586,0.370775561,0.395723586
NCBI:115804232,0.662401252,0.641086766,0.657535694,0.65310193,0.706862354,0.601594633,0.690917861,0.666314407,0.630959157,0.966438684,0.913552758,0.977083521,0.669958802,0.613458063,0.881577109,0.56229359,0.933517926,0.581729727,0.709072752,0.671952582,0.57432919,0.628743703
NCBI:115891964,0.783369989,0.640923685,0.988604684,0.760643803,0.849101207,0.672232869,0.772919183,0.757176129,0.673260663,0.745517967,0.706533627,0.697827294,0.71381966,0.651058621,0.876703444,0.673133922,0.9620034,0.762281768,0.854308865,0.705728296,0.634801522,0.919731027
NCBI:116828,0.576875889,0.602171426,0.556944434,0.672640014,0.817461459,0.861882581,0.556392683,0.472171491,0.552611821,0.583109488,0.723287521,0.467370594,0.576507111,0.541716986,0.47621397,0.40611135,0.611844669,0.532068532,0.622781283,0.464424501,0.643668957,0.553976616
NCBI:116933,0.62687924,0.640652118,0.87297505,0.685269559,0.798507153,0.629908059,0.489897831,0.712810096,0.616074187,0.771127703,0.753503919,0.691083751,0.689125615,0.612428609,0.698207715,0.652107657,0.962829951,0.743047531,0.636414703,0.718013104,0.633449987,0.944425468
